Sample in Buffer,Sample in Window,TRIGGER,i_app/dcs_even/i_trace_app/traceOut_event_data[63:0],i_app/dcs_even/i_trace_app/traceOut_event_size[4:0],i_app/dcs_even/i_trace_app/traceOut_event_vc[4:0],i_app/dcs_even/i_trace_app/traceOut_src[2:0],i_app/dcs_even/i_trace_app/traceOut_ts[63:0],i_app/dcs_even/i_trace_app/dump_1,i_app/dcs_even/i_trace_app/sampleLost
383,383,0,0007e00000008580,11,04,2,0000005f0cbd840f,1,0
384,384,0,0007e00000008680,11,04,2,0000005f0cbd8423,1,0
385,385,0,5807e40000008080,01,08,5,0000005f0cbd8467,1,0
386,386,0,1807e00000008080,11,04,2,0000005f0cbd84b4,1,0
387,387,0,0003e00000000080,01,06,0,0000005f0cbd85d7,1,0
388,388,0,4803c00000000080,11,04,4,0000005f0cbd86da,1,0
389,389,0,2804300000008180,01,06,0,0000005f0cbd8805,1,0
390,390,0,2804300000008280,01,06,0,0000005f0cbd8807,1,0
391,391,0,2800300000008380,01,06,0,0000005f0cbd8809,1,0
392,392,0,2844300000008480,01,06,0,0000005f0cbd880b,1,0
393,393,0,2844300000008580,01,06,0,0000005f0cbd880d,1,0
394,394,0,2843f00000008680,01,06,0,0000005f0cbd880f,1,0
395,395,0,5007c00000008180,11,04,4,0000005f0cbd8860,1,0
396,396,0,5007c00000008280,11,04,4,0000005f0cbd8876,1,0
397,397,0,5003c00000008380,11,04,4,0000005f0cbd888c,1,0
398,398,0,5047c00000008480,11,04,4,0000005f0cbd88a2,1,0
399,399,0,0007e00000008180,11,04,2,0000005f0cbd88b4,1,0
400,400,0,5047c00000008580,11,04,4,0000005f0cbd88b8,1,0
401,401,0,0007e00000008280,11,04,2,0000005f0cbd88c9,1,0
402,402,0,5043c00000008680,11,04,4,0000005f0cbd88ce,1,0
403,403,0,0007e00000008380,11,04,2,0000005f0cbd88df,1,0
404,404,0,0007e00000008480,11,04,2,0000005f0cbd88f6,1,0
405,405,0,0007e00000008580,11,04,2,0000005f0cbd890b,1,0
406,406,0,0007e00000008080,01,06,0,0000005f0cbd8920,1,0
407,407,0,0007e00000008680,11,04,2,0000005f0cbd8922,1,0
408,408,0,4807c00000008080,11,04,4,0000005f0cbd8a6f,1,0
409,409,0,7007e40000000080,01,08,5,0000005f0cbd8b46,1,0
410,410,0,2004200000000080,01,0a,1,0000005f0cbd8b89,1,0
411,411,0,3807e00000008080,01,06,0,0000005f0cbd8cf3,1,0
412,412,0,2800300000008180,01,06,0,0000005f0cbd8d00,1,0
413,413,0,2804300000008280,01,06,0,0000005f0cbd8d02,1,0
414,414,0,2804300000008380,01,06,0,0000005f0cbd8d04,1,0
415,415,0,2840300000008480,01,06,0,0000005f0cbd8d06,1,0
416,416,0,2840300000008580,01,06,0,0000005f0cbd8d08,1,0
417,417,0,2843f00000008680,01,06,0,0000005f0cbd8d0a,1,0
418,418,0,5004000000008080,01,0a,3,0000005f0cbd8d0c,1,0
419,419,0,5003c00000008180,11,04,4,0000005f0cbd8d5a,1,0
420,420,0,5007c00000008280,11,04,4,0000005f0cbd8d70,1,0
421,421,0,5007c00000008380,11,04,4,0000005f0cbd8d86,1,0
422,422,0,5043c00000008480,11,04,4,0000005f0cbd8d9c,1,0
423,423,0,0007e00000008180,11,04,2,0000005f0cbd8dac,1,0
424,424,0,5043c00000008580,11,04,4,0000005f0cbd8db2,1,0
425,425,0,0007e00000008280,11,04,2,0000005f0cbd8dc4,1,0
426,426,0,5043c00000008680,11,04,4,0000005f0cbd8dc8,1,0
427,427,0,0007e00000008380,11,04,2,0000005f0cbd8dd9,1,0
428,428,0,0007e00000008480,11,04,2,0000005f0cbd8def,1,0
429,429,0,0007e00000008580,11,04,2,0000005f0cbd8e05,1,0
430,430,0,0007e00000008680,11,04,2,0000005f0cbd8e1b,1,0
431,431,0,5807e40000008080,01,08,5,0000005f0cbd8e5f,1,0
432,432,0,1807e00000008080,11,04,2,0000005f0cbd8ead,1,0
433,433,0,0003e00000000080,01,06,0,0000005f0cbd8fd3,1,0
434,434,0,4803c00000000080,11,04,4,0000005f0cbd90cf,1,0
435,435,0,2800300000008180,01,06,0,0000005f0cbd91ea,1,0
436,436,0,2800300000008280,01,06,0,0000005f0cbd91ec,1,0
437,437,0,2804300000008380,01,06,0,0000005f0cbd91ee,1,0
438,438,0,2840300000008480,01,06,0,0000005f0cbd91f0,1,0
439,439,0,2840300000008580,01,06,0,0000005f0cbd91f2,1,0
440,440,0,2847f00000008680,01,06,0,0000005f0cbd91f4,1,0
441,441,0,5003c00000008180,11,04,4,0000005f0cbd9243,1,0
442,442,0,5003c00000008280,11,04,4,0000005f0cbd9259,1,0
443,443,0,5007c00000008380,11,04,4,0000005f0cbd926f,1,0
444,444,0,5043c00000008480,11,04,4,0000005f0cbd9285,1,0
445,445,0,0007e00000008180,11,04,2,0000005f0cbd9297,1,0
446,446,0,5043c00000008580,11,04,4,0000005f0cbd929b,1,0
447,447,0,0007e00000008280,11,04,2,0000005f0cbd92ac,1,0
448,448,0,5047c00000008680,11,04,4,0000005f0cbd92b1,1,0
449,449,0,0007e00000008380,11,04,2,0000005f0cbd92c1,1,0
450,450,0,0007e00000008480,11,04,2,0000005f0cbd92d8,1,0
451,451,0,0007e00000008580,11,04,2,0000005f0cbd92ef,1,0
452,452,0,0007e00000008080,01,06,0,0000005f0cbd92ff,1,0
453,453,0,0007e00000008680,11,04,2,0000005f0cbd9305,1,0
454,454,0,4807c00000008080,11,04,4,0000005f0cbd944e,1,0
455,455,0,3803e00000008080,01,06,0,0000005f0cbd95fc,1,0
456,456,0,2800300000008180,01,06,0,0000005f0cbd9609,1,0
457,457,0,2804300000008280,01,06,0,0000005f0cbd960b,1,0
458,458,0,2800300000008380,01,06,0,0000005f0cbd960d,1,0
459,459,0,2840300000008480,01,06,0,0000005f0cbd960f,1,0
460,460,0,2840300000008580,01,06,0,0000005f0cbd9611,1,0
461,461,0,2843f00000008680,01,06,0,0000005f0cbd9613,1,0
462,462,0,5000000000008080,01,0a,3,0000005f0cbd9615,1,0
463,463,0,5003c00000008180,11,04,4,0000005f0cbd9662,1,0
464,464,0,5007c00000008280,11,04,4,0000005f0cbd9678,1,0
465,465,0,5003c00000008380,11,04,4,0000005f0cbd968e,1,0
466,466,0,5043c00000008480,11,04,4,0000005f0cbd96a4,1,0
467,467,0,0007e00000008180,11,04,2,0000005f0cbd96b6,1,0
468,468,0,5043c00000008580,11,04,4,0000005f0cbd96ba,1,0
469,469,0,0007e00000008280,11,04,2,0000005f0cbd96cb,1,0
470,470,0,5043c00000008680,11,04,4,0000005f0cbd96d0,1,0
471,471,0,0007e00000008380,11,04,2,0000005f0cbd96e0,1,0
472,472,0,0007e00000008480,11,04,2,0000005f0cbd96f7,1,0
473,473,0,0007e00000008580,11,04,2,0000005f0cbd970e,1,0
474,474,0,0007e00000008680,11,04,2,0000005f0cbd9724,1,0
475,475,0,5807e40000008080,01,08,5,0000005f0cbd9763,1,0
476,476,0,1807e00000008080,11,04,2,0000005f0cbd97b0,1,0
477,477,0,7007e40000000080,01,08,5,0000005f0cbd991a,1,0
478,478,0,2004200000000080,01,0a,1,0000005f0cbd995c,1,0
479,479,0,2804300000008180,01,06,0,0000005f0cbd9ad6,1,0
480,480,0,2800300000008280,01,06,0,0000005f0cbd9ad8,1,0
481,481,0,2800300000008380,01,06,0,0000005f0cbd9ada,1,0
482,482,0,2840300000008480,01,06,0,0000005f0cbd9adc,1,0
483,483,0,2844300000008580,01,06,0,0000005f0cbd9ade,1,0
484,484,0,2847f00000008680,01,06,0,0000005f0cbd9ae0,1,0
485,485,0,5007c00000008180,11,04,4,0000005f0cbd9b2f,1,0
486,486,0,5003c00000008280,11,04,4,0000005f0cbd9b45,1,0
487,487,0,5003c00000008380,11,04,4,0000005f0cbd9b5b,1,0
488,488,0,5043c00000008480,11,04,4,0000005f0cbd9b71,1,0
489,489,0,0007e00000008180,11,04,2,0000005f0cbd9b82,1,0
490,490,0,5047c00000008580,11,04,4,0000005f0cbd9b87,1,0
491,491,0,0007e00000008280,11,04,2,0000005f0cbd9b99,1,0
492,492,0,5047c00000008680,11,04,4,0000005f0cbd9b9d,1,0
493,493,0,0007e00000008380,11,04,2,0000005f0cbd9bae,1,0
494,494,0,0007e00000008480,11,04,2,0000005f0cbd9bc4,1,0
495,495,0,0007e00000008580,11,04,2,0000005f0cbd9bd9,1,0
496,496,0,0003e00000008080,01,06,0,0000005f0cbd9bf0,1,0
497,497,0,0007e00000008680,11,04,2,0000005f0cbd9bf2,1,0
498,498,0,4803c00000008080,11,04,4,0000005f0cbd9d3f,1,0
499,499,0,0003e00000000080,01,06,0,0000005f0cbd9da7,1,0
500,500,0,4803c00000000080,11,04,4,0000005f0cbd9ea3,1,0
501,501,0,3807e00000008080,01,06,0,0000005f0cbd9fb0,1,0
502,502,0,2800300000008180,01,06,0,0000005f0cbd9fbe,1,0
503,503,0,2804300000008280,01,06,0,0000005f0cbd9fc0,1,0
504,504,0,2800300000008380,01,06,0,0000005f0cbd9fc2,1,0
505,505,0,2840300000008480,01,06,0,0000005f0cbd9fc4,1,0
506,506,0,2840300000008580,01,06,0,0000005f0cbd9fc6,1,0
507,507,0,2843f00000008680,01,06,0,0000005f0cbd9fc8,1,0
508,508,0,5004000000008080,01,0a,3,0000005f0cbd9fc8,1,0
509,509,0,5003c00000008180,11,04,4,0000005f0cbda017,1,0
510,510,0,5007c00000008280,11,04,4,0000005f0cbda02d,1,0
511,511,0,5003c00000008380,11,04,4,0000005f0cbda043,1,0
512,512,0,5043c00000008480,11,04,4,0000005f0cbda059,1,0
513,513,0,0007e00000008180,11,04,2,0000005f0cbda06b,1,0
514,514,0,5043c00000008580,11,04,4,0000005f0cbda06f,1,0
515,515,0,0007e00000008280,11,04,2,0000005f0cbda080,1,0
516,516,0,5043c00000008680,11,04,4,0000005f0cbda085,1,0
517,517,0,0007e00000008380,11,04,2,0000005f0cbda096,1,0
518,518,0,0007e00000008480,11,04,2,0000005f0cbda0ac,1,0
519,519,0,0007e00000008580,11,04,2,0000005f0cbda0c3,1,0
520,520,0,0007e00000008680,11,04,2,0000005f0cbda0d8,1,0
521,521,0,5807e40000008080,01,08,5,0000005f0cbda118,1,0
522,522,0,1807e00000008080,11,04,2,0000005f0cbda167,1,0
523,523,0,7007e40000000080,01,08,5,0000005f0cbda2ce,1,0
524,524,0,2004200000000080,01,0a,1,0000005f0cbda30f,1,0
525,525,0,2800300000008180,01,06,0,0000005f0cbda471,1,0
526,526,0,2800300000008280,01,06,0,0000005f0cbda473,1,0
527,527,0,2800300000008380,01,06,0,0000005f0cbda475,1,0
528,528,0,2840300000008480,01,06,0,0000005f0cbda477,1,0
529,529,0,0000000000000000,00,00,0,0000000000000000,1,0
530,530,0,0000000000000000,00,00,0,0000000000000000,1,0
531,531,0,0000000000000000,00,00,0,0000000000000000,1,0
532,532,0,0000000000000000,00,00,0,0000000000000000,1,0
533,533,0,0000000000000000,00,00,0,0000000000000000,1,0
534,534,0,0000000000000000,00,00,0,0000000000000000,1,0
535,535,0,0000000000000000,00,00,0,0000000000000000,1,0
536,536,0,0000000000000000,00,00,0,0000000000000000,1,0
537,537,0,0000000000000000,00,00,0,0000000000000000,1,0
538,538,0,0000000000000000,00,00,0,0000000000000000,1,0
539,539,0,0000000000000000,00,00,0,0000000000000000,1,0
540,540,0,0000000000000000,00,00,0,0000000000000000,1,0
541,541,0,0000000000000000,00,00,0,0000000000000000,1,0
542,542,0,0000000000000000,00,00,0,0000000000000000,1,0
543,543,0,0000000000000000,00,00,0,0000000000000000,1,0
544,544,0,0000000000000000,00,00,0,0000000000000000,1,0
545,545,0,0000000000000000,00,00,0,0000000000000000,1,0
546,546,0,0000000000000000,00,00,0,0000000000000000,1,0
547,547,0,0000000000000000,00,00,0,0000000000000000,1,0
548,548,0,0000000000000000,00,00,0,0000000000000000,1,0
549,549,0,0000000000000000,00,00,0,0000000000000000,1,0
550,550,0,0000000000000000,00,00,0,0000000000000000,1,0
551,551,0,0000000000000000,00,00,0,0000000000000000,1,0
552,552,0,0000000000000000,00,00,0,0000000000000000,1,0
553,553,0,0000000000000000,00,00,0,0000000000000000,1,0
554,554,0,0000000000000000,00,00,0,0000000000000000,1,0
555,555,0,0000000000000000,00,00,0,0000000000000000,1,0
556,556,0,0000000000000000,00,00,0,0000000000000000,1,0
557,557,0,0000000000000000,00,00,0,0000000000000000,1,0
558,558,0,0000000000000000,00,00,0,0000000000000000,1,0
559,559,0,0000000000000000,00,00,0,0000000000000000,1,0
560,560,0,0000000000000000,00,00,0,0000000000000000,1,0
561,561,0,0000000000000000,00,00,0,0000000000000000,1,0
562,562,0,0000000000000000,00,00,0,0000000000000000,1,0
563,563,0,0000000000000000,00,00,0,0000000000000000,1,0
564,564,0,0000000000000000,00,00,0,0000000000000000,1,0
565,565,0,0000000000000000,00,00,0,0000000000000000,1,0
566,566,0,0000000000000000,00,00,0,0000000000000000,1,0
567,567,0,0000000000000000,00,00,0,0000000000000000,1,0
568,568,0,0000000000000000,00,00,0,0000000000000000,1,0
569,569,0,0000000000000000,00,00,0,0000000000000000,1,0
570,570,0,0000000000000000,00,00,0,0000000000000000,1,0
571,571,0,0000000000000000,00,00,0,0000000000000000,1,0
572,572,0,0000000000000000,00,00,0,0000000000000000,1,0
573,573,0,0000000000000000,00,00,0,0000000000000000,1,0
574,574,0,0000000000000000,00,00,0,0000000000000000,1,0
575,575,0,0000000000000000,00,00,0,0000000000000000,1,0
576,576,0,0000000000000000,00,00,0,0000000000000000,1,0
577,577,0,0000000000000000,00,00,0,0000000000000000,1,0
578,578,0,0000000000000000,00,00,0,0000000000000000,1,0
579,579,0,0000000000000000,00,00,0,0000000000000000,1,0
580,580,0,0000000000000000,00,00,0,0000000000000000,1,0
581,581,0,0000000000000000,00,00,0,0000000000000000,1,0
582,582,0,0000000000000000,00,00,0,0000000000000000,1,0
583,583,0,0000000000000000,00,00,0,0000000000000000,1,0
584,584,0,0000000000000000,00,00,0,0000000000000000,1,0
585,585,0,0000000000000000,00,00,0,0000000000000000,1,0
586,586,0,0000000000000000,00,00,0,0000000000000000,1,0
587,587,0,0000000000000000,00,00,0,0000000000000000,1,0
588,588,0,0000000000000000,00,00,0,0000000000000000,1,0
589,589,0,0000000000000000,00,00,0,0000000000000000,1,0
590,590,0,0000000000000000,00,00,0,0000000000000000,1,0
591,591,0,0000000000000000,00,00,0,0000000000000000,1,0
592,592,0,0000000000000000,00,00,0,0000000000000000,1,0
593,593,0,0000000000000000,00,00,0,0000000000000000,1,0
594,594,0,0000000000000000,00,00,0,0000000000000000,1,0
595,595,0,0000000000000000,00,00,0,0000000000000000,1,0
596,596,0,0000000000000000,00,00,0,0000000000000000,1,0
597,597,0,0000000000000000,00,00,0,0000000000000000,1,0
598,598,0,0000000000000000,00,00,0,0000000000000000,1,0
599,599,0,0000000000000000,00,00,0,0000000000000000,1,0
600,600,0,0000000000000000,00,00,0,0000000000000000,1,0
601,601,0,0000000000000000,00,00,0,0000000000000000,1,0
602,602,0,0000000000000000,00,00,0,0000000000000000,1,0
603,603,0,0000000000000000,00,00,0,0000000000000000,1,0
604,604,0,0000000000000000,00,00,0,0000000000000000,1,0
605,605,0,0000000000000000,00,00,0,0000000000000000,1,0
606,606,0,0000000000000000,00,00,0,0000000000000000,1,0
607,607,0,0000000000000000,00,00,0,0000000000000000,1,0
608,608,0,0000000000000000,00,00,0,0000000000000000,1,0
609,609,0,0000000000000000,00,00,0,0000000000000000,1,0
610,610,0,0000000000000000,00,00,0,0000000000000000,1,0
611,611,0,0000000000000000,00,00,0,0000000000000000,1,0
612,612,0,0000000000000000,00,00,0,0000000000000000,1,0
613,613,0,0000000000000000,00,00,0,0000000000000000,1,0
614,614,0,0000000000000000,00,00,0,0000000000000000,1,0
615,615,0,0000000000000000,00,00,0,0000000000000000,1,0
616,616,0,0000000000000000,00,00,0,0000000000000000,1,0
617,617,0,0000000000000000,00,00,0,0000000000000000,1,0
618,618,0,0000000000000000,00,00,0,0000000000000000,1,0
619,619,0,0000000000000000,00,00,0,0000000000000000,1,0
620,620,0,0000000000000000,00,00,0,0000000000000000,1,0
621,621,0,0000000000000000,00,00,0,0000000000000000,1,0
622,622,0,0000000000000000,00,00,0,0000000000000000,1,0
623,623,0,0000000000000000,00,00,0,0000000000000000,1,0
624,624,0,0000000000000000,00,00,0,0000000000000000,1,0
625,625,0,0000000000000000,00,00,0,0000000000000000,1,0
626,626,0,0000000000000000,00,00,0,0000000000000000,1,0
627,627,0,0000000000000000,00,00,0,0000000000000000,1,0
628,628,0,0000000000000000,00,00,0,0000000000000000,1,0
629,629,0,0000000000000000,00,00,0,0000000000000000,1,0
630,630,0,0000000000000000,00,00,0,0000000000000000,1,0
631,631,0,0000000000000000,00,00,0,0000000000000000,1,0
632,632,0,0000000000000000,00,00,0,0000000000000000,1,0
633,633,0,0000000000000000,00,00,0,0000000000000000,1,0
634,634,0,0000000000000000,00,00,0,0000000000000000,1,0
635,635,0,0000000000000000,00,00,0,0000000000000000,1,0
636,636,0,0000000000000000,00,00,0,0000000000000000,1,0
637,637,0,0000000000000000,00,00,0,0000000000000000,1,0
638,638,0,0000000000000000,00,00,0,0000000000000000,1,0
639,639,0,0000000000000000,00,00,0,0000000000000000,1,0
640,640,0,0000000000000000,00,00,0,0000000000000000,1,0
641,641,0,0000000000000000,00,00,0,0000000000000000,1,0
642,642,0,0000000000000000,00,00,0,0000000000000000,1,0
643,643,0,0000000000000000,00,00,0,0000000000000000,1,0
644,644,0,0000000000000000,00,00,0,0000000000000000,1,0
645,645,0,0000000000000000,00,00,0,0000000000000000,1,0
646,646,0,0000000000000000,00,00,0,0000000000000000,1,0
647,647,0,0000000000000000,00,00,0,0000000000000000,1,0
648,648,0,0000000000000000,00,00,0,0000000000000000,1,0
649,649,0,0000000000000000,00,00,0,0000000000000000,1,0
650,650,0,0000000000000000,00,00,0,0000000000000000,1,0
651,651,0,0000000000000000,00,00,0,0000000000000000,1,0
652,652,0,0000000000000000,00,00,0,0000000000000000,1,0
653,653,0,0000000000000000,00,00,0,0000000000000000,1,0
654,654,0,0000000000000000,00,00,0,0000000000000000,1,0
655,655,0,0000000000000000,00,00,0,0000000000000000,1,0
656,656,0,0000000000000000,00,00,0,0000000000000000,1,0
657,657,0,0000000000000000,00,00,0,0000000000000000,1,0
658,658,0,0000000000000000,00,00,0,0000000000000000,1,0
659,659,0,0000000000000000,00,00,0,0000000000000000,1,0
660,660,0,0000000000000000,00,00,0,0000000000000000,1,0
661,661,0,0000000000000000,00,00,0,0000000000000000,1,0
662,662,0,0000000000000000,00,00,0,0000000000000000,1,0
663,663,0,0000000000000000,00,00,0,0000000000000000,1,0
664,664,0,0000000000000000,00,00,0,0000000000000000,1,0
665,665,0,0000000000000000,00,00,0,0000000000000000,1,0
666,666,0,0000000000000000,00,00,0,0000000000000000,1,0
667,667,0,0000000000000000,00,00,0,0000000000000000,1,0
668,668,0,0000000000000000,00,00,0,0000000000000000,1,0
669,669,0,0000000000000000,00,00,0,0000000000000000,1,0
670,670,0,0000000000000000,00,00,0,0000000000000000,1,0
671,671,0,0000000000000000,00,00,0,0000000000000000,1,0
672,672,0,0000000000000000,00,00,0,0000000000000000,1,0
673,673,0,0000000000000000,00,00,0,0000000000000000,1,0
674,674,0,0000000000000000,00,00,0,0000000000000000,1,0
675,675,0,0000000000000000,00,00,0,0000000000000000,1,0
676,676,0,0000000000000000,00,00,0,0000000000000000,1,0
677,677,0,0000000000000000,00,00,0,0000000000000000,1,0
678,678,0,0000000000000000,00,00,0,0000000000000000,1,0
679,679,0,0000000000000000,00,00,0,0000000000000000,1,0
680,680,0,0000000000000000,00,00,0,0000000000000000,1,0
681,681,0,0000000000000000,00,00,0,0000000000000000,1,0
682,682,0,0000000000000000,00,00,0,0000000000000000,1,0
683,683,0,0000000000000000,00,00,0,0000000000000000,1,0
684,684,0,0000000000000000,00,00,0,0000000000000000,1,0
685,685,0,0000000000000000,00,00,0,0000000000000000,1,0
686,686,0,0000000000000000,00,00,0,0000000000000000,1,0
687,687,0,0000000000000000,00,00,0,0000000000000000,1,0
688,688,0,0000000000000000,00,00,0,0000000000000000,1,0
689,689,0,0000000000000000,00,00,0,0000000000000000,1,0
690,690,0,0000000000000000,00,00,0,0000000000000000,1,0
691,691,0,0000000000000000,00,00,0,0000000000000000,1,0
692,692,0,0000000000000000,00,00,0,0000000000000000,1,0
693,693,0,0000000000000000,00,00,0,0000000000000000,1,0
694,694,0,0000000000000000,00,00,0,0000000000000000,1,0
695,695,0,0000000000000000,00,00,0,0000000000000000,1,0
696,696,0,0000000000000000,00,00,0,0000000000000000,1,0
697,697,0,0000000000000000,00,00,0,0000000000000000,1,0
698,698,0,0000000000000000,00,00,0,0000000000000000,1,0
699,699,0,0000000000000000,00,00,0,0000000000000000,1,0
700,700,0,0000000000000000,00,00,0,0000000000000000,1,0
701,701,0,0000000000000000,00,00,0,0000000000000000,1,0
702,702,0,0000000000000000,00,00,0,0000000000000000,1,0
703,703,0,0000000000000000,00,00,0,0000000000000000,1,0
704,704,0,0000000000000000,00,00,0,0000000000000000,1,0
705,705,0,0000000000000000,00,00,0,0000000000000000,1,0
706,706,0,0000000000000000,00,00,0,0000000000000000,1,0
707,707,0,0000000000000000,00,00,0,0000000000000000,1,0
708,708,0,0000000000000000,00,00,0,0000000000000000,1,0
709,709,0,0000000000000000,00,00,0,0000000000000000,1,0
710,710,0,0000000000000000,00,00,0,0000000000000000,1,0
711,711,0,0000000000000000,00,00,0,0000000000000000,1,0
712,712,0,0000000000000000,00,00,0,0000000000000000,1,0
713,713,0,0000000000000000,00,00,0,0000000000000000,1,0
714,714,0,0000000000000000,00,00,0,0000000000000000,1,0
715,715,0,0000000000000000,00,00,0,0000000000000000,1,0
716,716,0,0000000000000000,00,00,0,0000000000000000,1,0
717,717,0,0000000000000000,00,00,0,0000000000000000,1,0
718,718,0,0000000000000000,00,00,0,0000000000000000,1,0
719,719,0,0000000000000000,00,00,0,0000000000000000,1,0
720,720,0,0000000000000000,00,00,0,0000000000000000,1,0
721,721,0,0000000000000000,00,00,0,0000000000000000,1,0
722,722,0,0000000000000000,00,00,0,0000000000000000,1,0
723,723,0,0000000000000000,00,00,0,0000000000000000,1,0
724,724,0,0000000000000000,00,00,0,0000000000000000,1,0
725,725,0,0000000000000000,00,00,0,0000000000000000,1,0
726,726,0,0000000000000000,00,00,0,0000000000000000,1,0
727,727,0,0000000000000000,00,00,0,0000000000000000,1,0
728,728,0,0000000000000000,00,00,0,0000000000000000,1,0
729,729,0,0000000000000000,00,00,0,0000000000000000,1,0
730,730,0,0000000000000000,00,00,0,0000000000000000,1,0
731,731,0,0000000000000000,00,00,0,0000000000000000,1,0
732,732,0,0000000000000000,00,00,0,0000000000000000,1,0
733,733,0,0000000000000000,00,00,0,0000000000000000,1,0
734,734,0,0000000000000000,00,00,0,0000000000000000,1,0
735,735,0,0000000000000000,00,00,0,0000000000000000,1,0
736,736,0,0000000000000000,00,00,0,0000000000000000,1,0
737,737,0,0000000000000000,00,00,0,0000000000000000,1,0
738,738,0,0000000000000000,00,00,0,0000000000000000,1,0
739,739,0,0000000000000000,00,00,0,0000000000000000,1,0
740,740,0,0000000000000000,00,00,0,0000000000000000,1,0
741,741,0,0000000000000000,00,00,0,0000000000000000,1,0
742,742,0,0000000000000000,00,00,0,0000000000000000,1,0
743,743,0,0000000000000000,00,00,0,0000000000000000,1,0
744,744,0,0000000000000000,00,00,0,0000000000000000,1,0
745,745,0,0000000000000000,00,00,0,0000000000000000,1,0
746,746,0,0000000000000000,00,00,0,0000000000000000,1,0
747,747,0,0000000000000000,00,00,0,0000000000000000,1,0
748,748,0,0000000000000000,00,00,0,0000000000000000,1,0
749,749,0,0000000000000000,00,00,0,0000000000000000,1,0
750,750,0,0000000000000000,00,00,0,0000000000000000,1,0
751,751,0,0000000000000000,00,00,0,0000000000000000,1,0
752,752,0,0000000000000000,00,00,0,0000000000000000,1,0
753,753,0,0000000000000000,00,00,0,0000000000000000,1,0
754,754,0,0000000000000000,00,00,0,0000000000000000,1,0
755,755,0,0000000000000000,00,00,0,0000000000000000,1,0
756,756,0,0000000000000000,00,00,0,0000000000000000,1,0
757,757,0,0000000000000000,00,00,0,0000000000000000,1,0
758,758,0,0000000000000000,00,00,0,0000000000000000,1,0
759,759,0,0000000000000000,00,00,0,0000000000000000,1,0
760,760,0,0000000000000000,00,00,0,0000000000000000,1,0
761,761,0,0000000000000000,00,00,0,0000000000000000,1,0
762,762,0,0000000000000000,00,00,0,0000000000000000,1,0
763,763,0,0000000000000000,00,00,0,0000000000000000,1,0
764,764,0,0000000000000000,00,00,0,0000000000000000,1,0
765,765,0,0000000000000000,00,00,0,0000000000000000,1,0
766,766,0,0000000000000000,00,00,0,0000000000000000,1,0
767,767,0,0000000000000000,00,00,0,0000000000000000,1,0
768,768,0,0000000000000000,00,00,0,0000000000000000,1,0
769,769,0,0000000000000000,00,00,0,0000000000000000,1,0
770,770,0,0000000000000000,00,00,0,0000000000000000,1,0
771,771,0,0000000000000000,00,00,0,0000000000000000,1,0
772,772,0,0000000000000000,00,00,0,0000000000000000,1,0
773,773,0,0000000000000000,00,00,0,0000000000000000,1,0
774,774,0,0000000000000000,00,00,0,0000000000000000,1,0
775,775,0,0000000000000000,00,00,0,0000000000000000,1,0
776,776,0,0000000000000000,00,00,0,0000000000000000,1,0
777,777,0,0000000000000000,00,00,0,0000000000000000,1,0
778,778,0,0000000000000000,00,00,0,0000000000000000,1,0
779,779,0,0000000000000000,00,00,0,0000000000000000,1,0
780,780,0,0000000000000000,00,00,0,0000000000000000,1,0
781,781,0,0000000000000000,00,00,0,0000000000000000,1,0
782,782,0,0000000000000000,00,00,0,0000000000000000,1,0
783,783,0,0000000000000000,00,00,0,0000000000000000,1,0
784,784,0,0000000000000000,00,00,0,0000000000000000,1,0
785,785,0,0000000000000000,00,00,0,0000000000000000,1,0
786,786,0,0000000000000000,00,00,0,0000000000000000,1,0
787,787,0,0000000000000000,00,00,0,0000000000000000,1,0
788,788,0,0000000000000000,00,00,0,0000000000000000,1,0
789,789,0,0000000000000000,00,00,0,0000000000000000,1,0
790,790,0,0000000000000000,00,00,0,0000000000000000,1,0
791,791,0,0000000000000000,00,00,0,0000000000000000,1,0
792,792,0,0000000000000000,00,00,0,0000000000000000,1,0
793,793,0,0000000000000000,00,00,0,0000000000000000,1,0
794,794,0,0000000000000000,00,00,0,0000000000000000,1,0
795,795,0,0000000000000000,00,00,0,0000000000000000,1,0
796,796,0,0000000000000000,00,00,0,0000000000000000,1,0
797,797,0,0000000000000000,00,00,0,0000000000000000,1,0
798,798,0,0000000000000000,00,00,0,0000000000000000,1,0
799,799,0,0000000000000000,00,00,0,0000000000000000,1,0
800,800,0,0000000000000000,00,00,0,0000000000000000,1,0
801,801,0,0000000000000000,00,00,0,0000000000000000,1,0
802,802,0,0000000000000000,00,00,0,0000000000000000,1,0
803,803,0,0000000000000000,00,00,0,0000000000000000,1,0
804,804,0,0000000000000000,00,00,0,0000000000000000,1,0
805,805,0,0000000000000000,00,00,0,0000000000000000,1,0
806,806,0,0000000000000000,00,00,0,0000000000000000,1,0
807,807,0,0000000000000000,00,00,0,0000000000000000,1,0
808,808,0,0000000000000000,00,00,0,0000000000000000,1,0
809,809,0,0000000000000000,00,00,0,0000000000000000,1,0
810,810,0,0000000000000000,00,00,0,0000000000000000,1,0
811,811,0,0000000000000000,00,00,0,0000000000000000,1,0
812,812,0,0000000000000000,00,00,0,0000000000000000,1,0
813,813,0,0000000000000000,00,00,0,0000000000000000,1,0
814,814,0,0000000000000000,00,00,0,0000000000000000,1,0
